category	task_name	weight	policy_name	mode	seed	count	score
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	1	45	0.004444
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	12196392	49	0.009184
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	19525770	53	0.009434
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	28034063	47	0.015957
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	31128942	50	0.013000
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	42720373	46	0.014130
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	47914166	42	0.013095
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	97868113	37	0.005405
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	99672462	39	0.015385
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	99910280	47	0.011702
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	1	43	0.001163
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	12196392	59	0.002542
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	19525770	36	0.004167
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	28034063	37	0.005405
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	31128942	42	0.001190
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	42720373	47	0.001064
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	47914166	44	0.001136
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	97868113	42	0.000000
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	99672462	53	0.006604
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	99910280	56	0.003571
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	1	58	0.003448
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	12196392	39	0.000000
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	19525770	43	0.004651
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	28034063	44	0.002273
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	31128942	46	0.004348
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	42720373	49	0.011224
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	47914166	62	0.000806
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	97868113	57	0.003509
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	99672462	46	0.002174
item	curriculum/Task_ConsumeItem_(item:Potion_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	99910280	58	0.005172
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	1	44	0.075000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	12196392	49	0.069388
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	19525770	46	0.071739
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	28034063	29	0.037931
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	31128942	43	0.060465
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	42720373	38	0.055263
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	47914166	47	0.067021
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	97868113	45	0.054444
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	99672462	41	0.040244
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	99910280	42	0.053571
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	1	5	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	12196392	10	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	19525770	11	0.004545
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	28034063	9	0.005556
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	31128942	8	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	42720373	7	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	47914166	9	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	97868113	9	0.005556
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	99672462	6	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	learner	pvp	99910280	10	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	1	40	0.150000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	12196392	59	0.200847
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	19525770	57	0.115789
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	28034063	50	0.155000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	31128942	53	0.150000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	42720373	51	0.141176
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	47914166	50	0.118000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	97868113	43	0.122093
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	99672462	47	0.204255
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	99910280	48	0.123958
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	1	46	0.105435
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	12196392	42	0.185714
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	19525770	50	0.098000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	28034063	46	0.107609
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	31128942	45	0.152222
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	42720373	55	0.156364
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	47914166	43	0.131395
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	97868113	33	0.172727
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	99672462	35	0.185714
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	99910280	47	0.203191
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	1	50	0.115000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	12196392	43	0.150000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	19525770	44	0.098864
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	28034063	46	0.113043
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	31128942	22	0.068182
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	42720373	51	0.093137
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	47914166	38	0.136842
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	97868113	51	0.089216
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	99672462	42	0.072619
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	99910280	50	0.099000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	1	47	0.082979
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	12196392	42	0.107143
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	19525770	48	0.082292
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	28034063	55	0.094545
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	31128942	47	0.061702
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	42720373	60	0.083333
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	47914166	50	0.085000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	97868113	44	0.120455
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	99672462	42	0.101190
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	99910280	42	0.120238
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	1	56	0.245536
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	12196392	46	0.209783
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	19525770	41	0.264634
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	28034063	49	0.210204
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	31128942	44	0.232955
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	42720373	44	0.209091
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	47914166	44	0.245455
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	97868113	53	0.221698
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	99672462	44	0.236364
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	99910280	46	0.305435
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	1	51	0.242157
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	12196392	46	0.275000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	19525770	39	0.244872
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	28034063	46	0.208696
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	31128942	45	0.311111
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	42720373	34	0.219118
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	47914166	38	0.238158
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	97868113	44	0.238636
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	99672462	42	0.205952
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_200M	pvp	99910280	42	0.232143
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	1	38	0.071053
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	12196392	47	0.064894
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	19525770	46	0.069565
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	28034063	52	0.075000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	31128942	42	0.053571
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	42720373	41	0.069512
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	47914166	57	0.086842
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	97868113	49	0.083673
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	99672462	51	0.079412
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_25M	pvp	99910280	43	0.059302
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	1	58	0.150862
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	12196392	52	0.177885
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	19525770	40	0.117500
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	28034063	44	0.185227
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	31128942	39	0.147436
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	42720373	42	0.176190
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	47914166	41	0.200000
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	97868113	36	0.222222
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	99672462	36	0.236111
item	curriculum/Task_ConsumeItem_(item:Ration_level:1_quantity:20)_reward_to:agent	0.378788	yaofeng_50M	pvp	99910280	49	0.161224
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	1	45	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	12196392	36	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	19525770	33	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	28034063	49	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	31128942	35	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	42720373	35	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	47914166	40	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	97868113	53	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	99672462	33	0.003030
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	baseline_10M	pvp	99910280	46	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	1	6	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	12196392	4	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	19525770	7	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	28034063	10	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	31128942	5	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	42720373	5	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	47914166	3	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	97868113	7	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	99672462	3	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	learner	pvp	99910280	13	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	1	52	0.001923
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	12196392	46	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	19525770	52	0.003846
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	28034063	50	0.001000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	31128942	48	0.001042
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	42720373	38	0.003947
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	47914166	47	0.005319
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	97868113	37	0.005405
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	99672462	37	0.004054
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_100M	pvp	99910280	54	0.003704
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	1	45	0.004444
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	12196392	43	0.006977
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	19525770	41	0.001220
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	28034063	42	0.002381
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	31128942	40	0.005000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	42720373	47	0.007447
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	47914166	50	0.010000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	97868113	42	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	99672462	35	0.012857
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_200M	pvp	99910280	50	0.004000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	1	37	0.002703
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	12196392	47	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	19525770	40	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	28034063	39	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	31128942	47	0.002128
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	42720373	37	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	47914166	51	0.000980
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	97868113	48	0.001042
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	99672462	40	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_25M	pvp	99910280	46	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	1	42	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	12196392	46	0.002174
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	19525770	37	0.001351
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	28034063	45	0.006667
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	31128942	58	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	42720373	50	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	47914166	49	0.002041
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	97868113	40	0.000000
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	99672462	39	0.001282
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	takeru_50M	pvp	99910280	41	0.004878
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	1	46	0.021739
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	12196392	39	0.006410
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	19525770	64	0.014844
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	28034063	48	0.023958
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	31128942	43	0.008140
item	curriculum/Task_ConsumeItem_(item:Ration_level:3_quantity:20)_reward_to:agent	0.378788	yaofeng_100M	pvp	42720373	44	0.032955
